KodePelanggan,NamaPelanggan,INV,KodeBarang,NamaBarang,Tanggal,Termin,Kuantitas,Satuan,Harga,Penjualan,KategoriPelanggan,Lokasi
C002,CV Maju Terus,INV20240501664,B003,Mouse Logitech,5/1/2024,N15,15,Unit,1981453,29721795,Distributor,Bandung
C003,UD Sentosa,INV20240501490,B002,Printer Epson,5/1/2024,N30,6,Pcs,1336260,8017560,Retail,Surabaya
C005,CV Berkah Abadi,INV20240502161,B002,Printer Epson,5/2/2024,N15,11,Unit,1741330,19154630,Distributor,Semarang
C002,CV Maju Terus,INV20240502745,B004,Keyboard Mechanical,5/2/2024,N15,10,Unit,1568249,15682490,Grosir,Bandung
C004,PT Makmur Bersama,INV20240502171,B001,Laptop Lenovo,5/2/2024,N15,13,Unit,725002,9425026,Distributor,Medan
C001,PT Sinar Jaya,INV20240502591,B004,Keyboard Mechanical,5/2/2024,N7,9,Pcs,1990079,17910711,Grosir,Jakarta
C004,PT Makmur Bersama,INV20240502281,B004,Keyboard Mechanical,5/2/2024,N15,15,Unit,1622634,24339510,Distributor,Medan
C004,PT Makmur Bersama,INV20240502660,B004,Keyboard Mechanical,5/2/2024,N15,5,Pcs,514372,2571860,Distributor,Medan
C004,PT Makmur Bersama,INV20240502448,B005,Monitor Samsung,5/2/2024,N15,6,Unit,474428,2846568,Distributor,Medan
C005,CV Berkah Abadi,INV20240503556,B002,Printer Epson,5/3/2024,N30,16,Unit,168312,2692992,Grosir,Semarang
C001,PT Sinar Jaya,INV20240503802,B002,Printer Epson,5/3/2024,N30,11,Pcs,1097251,12069761,Retail,Jakarta
C001,PT Sinar Jaya,INV20240503677,B002,Printer Epson,5/3/2024,N15,6,Unit,692701,4156206,Retail,Jakarta
C002,CV Maju Terus,INV20240503505,B003,Mouse Logitech,5/3/2024,N7,4,Unit,1784942,7139768,Retail,Bandung
C001,PT Sinar Jaya,INV20240503507,B004,Keyboard Mechanical,5/3/2024,N15,5,Unit,171314,856570,Grosir,Jakarta
C005,CV Berkah Abadi,INV20240504709,B002,Printer Epson,5/4/2024,N15,1,Pcs,1984323,1984323,Retail,Semarang
C003,UD Sentosa,INV20240504802,B005,Monitor Samsung,5/4/2024,N15,20,Pcs,1241877,24837540,Distributor,Surabaya
C001,PT Sinar Jaya,INV20240505692,B004,Keyboard Mechanical,5/5/2024,N15,19,Pcs,1027391,19520429,Retail,Jakarta
C002,CV Maju Terus,INV20240505212,B001,Laptop Lenovo,5/5/2024,N15,9,Unit,1420251,12782259,Grosir,Bandung
C005,CV Berkah Abadi,INV20240506150,B002,Printer Epson,5/6/2024,N30,1,Unit,1772751,1772751,Distributor,Semarang
C005,CV Berkah Abadi,INV20240506648,B001,Laptop Lenovo,5/6/2024,N7,5,Unit,782563,3912815,Distributor,Semarang
C001,PT Sinar Jaya,INV20240507991,B002,Printer Epson,5/7/2024,N30,5,Unit,1509065,7545325,Retail,Jakarta
C004,PT Makmur Bersama,INV20240507451,B001,Laptop Lenovo,5/7/2024,N15,9,Pcs,426332,3836988,Grosir,Medan
C005,CV Berkah Abadi,INV20240507528,B003,Mouse Logitech,5/7/2024,N7,2,Unit,1258063,2516126,Distributor,Semarang
C002,CV Maju Terus,INV20240508396,B002,Printer Epson,5/8/2024,N30,15,Unit,345582,5183730,Distributor,Bandung
C002,CV Maju Terus,INV20240508874,B001,Laptop Lenovo,5/8/2024,N30,3,Unit,494439,1483317,Retail,Bandung
C005,CV Berkah Abadi,INV20240508331,B002,Printer Epson,5/8/2024,N30,6,Unit,1088252,6529512,Retail,Semarang
C002,CV Maju Terus,INV20240508768,B004,Keyboard Mechanical,5/8/2024,N15,5,Unit,505628,2528140,Grosir,Bandung
C002,CV Maju Terus,INV20240509531,B003,Mouse Logitech,5/9/2024,N15,10,Pcs,1267328,12673280,Distributor,Bandung
C002,CV Maju Terus,INV20240509553,B005,Monitor Samsung,5/9/2024,N15,4,Unit,375881,1503524,Grosir,Bandung
C002,CV Maju Terus,INV20240510402,B001,Laptop Lenovo,5/10/2024,N7,19,Pcs,1615306,30690814,Grosir,Bandung
C004,PT Makmur Bersama,INV20240510524,B005,Monitor Samsung,5/10/2024,N30,15,Unit,1453167,21797505,Distributor,Medan
C001,PT Sinar Jaya,INV20240511965,B005,Monitor Samsung,5/11/2024,N30,17,Unit,1880202,31963434,Grosir,Jakarta
C002,CV Maju Terus,INV20240511885,B005,Monitor Samsung,5/11/2024,N7,8,Unit,1162600,9300800,Retail,Bandung
C005,CV Berkah Abadi,INV20240512832,B003,Mouse Logitech,5/12/2024,N30,10,Unit,352369,3523690,Distributor,Semarang
C003,UD Sentosa,INV20240512588,B005,Monitor Samsung,5/12/2024,N30,8,Pcs,684643,5477144,Retail,Surabaya
C002,CV Maju Terus,INV20240513972,B004,Keyboard Mechanical,5/13/2024,N30,6,Unit,1011286,6067716,Retail,Bandung
C002,CV Maju Terus,INV20240513134,B005,Monitor Samsung,5/13/2024,N30,14,Unit,483703,6771842,Retail,Bandung
C003,UD Sentosa,INV20240513634,B004,Keyboard Mechanical,5/13/2024,N7,3,Unit,263277,789831,Retail,Surabaya
C005,CV Berkah Abadi,INV20240513767,B005,Monitor Samsung,5/13/2024,N7,14,Pcs,779356,10910984,Distributor,Semarang
C005,CV Berkah Abadi,INV20240514726,B001,Laptop Lenovo,5/14/2024,N30,18,Unit,558869,10059642,Distributor,Semarang
C003,UD Sentosa,INV20240514228,B001,Laptop Lenovo,5/14/2024,N30,17,Pcs,1581263,26881471,Retail,Surabaya
C003,UD Sentosa,INV20240514954,B001,Laptop Lenovo,5/14/2024,N7,2,Unit,304642,609284,Grosir,Surabaya
C003,UD Sentosa,INV20240515864,B003,Mouse Logitech,5/15/2024,N15,18,Unit,1094347,19698246,Retail,Surabaya
C003,UD Sentosa,INV20240515717,B004,Keyboard Mechanical,5/15/2024,N30,9,Pcs,156047,1404423,Distributor,Surabaya
C003,UD Sentosa,INV20240515682,B003,Mouse Logitech,5/15/2024,N15,11,Unit,1809805,19907855,Distributor,Surabaya
C002,CV Maju Terus,INV20240516880,B004,Keyboard Mechanical,5/16/2024,N7,14,Unit,1704444,23862216,Retail,Bandung
C004,PT Makmur Bersama,INV20240516443,B005,Monitor Samsung,5/16/2024,N30,19,Unit,169594,3222286,Grosir,Medan
C001,PT Sinar Jaya,INV20240516765,B004,Keyboard Mechanical,5/16/2024,N30,20,Pcs,439107,8782140,Retail,Jakarta
C002,CV Maju Terus,INV20240516208,B003,Mouse Logitech,5/16/2024,N30,9,Unit,1876338,16887042,Distributor,Bandung
C003,UD Sentosa,INV20240517488,B002,Printer Epson,5/17/2024,N30,17,Pcs,1189400,20219800,Grosir,Surabaya
C001,PT Sinar Jaya,INV20240518711,B004,Keyboard Mechanical,5/18/2024,N30,9,Pcs,473866,4264794,Retail,Jakarta
C004,PT Makmur Bersama,INV20240518128,B001,Laptop Lenovo,5/18/2024,N30,5,Pcs,1685106,8425530,Grosir,Medan
C003,UD Sentosa,INV20240518980,B001,Laptop Lenovo,5/18/2024,N30,8,Pcs,602622,4820976,Retail,Surabaya
C005,CV Berkah Abadi,INV20240518890,B004,Keyboard Mechanical,5/18/2024,N30,18,Pcs,542082,9757476,Distributor,Semarang
C003,UD Sentosa,INV20240518371,B003,Mouse Logitech,5/18/2024,N7,15,Pcs,1822333,27334995,Distributor,Surabaya
C003,UD Sentosa,INV20240518187,B002,Printer Epson,5/18/2024,N30,9,Pcs,1766233,15896097,Distributor,Surabaya
C001,PT Sinar Jaya,INV20240518690,B003,Mouse Logitech,5/18/2024,N30,15,Pcs,357069,5356035,Distributor,Jakarta
C004,PT Makmur Bersama,INV20240519987,B003,Mouse Logitech,5/19/2024,N30,6,Unit,423331,2539986,Retail,Medan
C002,CV Maju Terus,INV20240519106,B005,Monitor Samsung,5/19/2024,N30,4,Pcs,402409,1609636,Grosir,Bandung
C003,UD Sentosa,INV20240520624,B002,Printer Epson,5/20/2024,N15,11,Pcs,226925,2496175,Grosir,Surabaya
C001,PT Sinar Jaya,INV20240521736,B004,Keyboard Mechanical,5/21/2024,N30,16,Unit,884872,14157952,Distributor,Jakarta
C004,PT Makmur Bersama,INV20240521585,B004,Keyboard Mechanical,5/21/2024,N30,20,Pcs,1874135,37482700,Grosir,Medan
C001,PT Sinar Jaya,INV20240521156,B001,Laptop Lenovo,5/21/2024,N7,13,Unit,1769713,23006269,Retail,Jakarta
C005,CV Berkah Abadi,INV20240521123,B005,Monitor Samsung,5/21/2024,N15,12,Unit,1759222,21110664,Retail,Semarang
C004,PT Makmur Bersama,INV20240522988,B001,Laptop Lenovo,5/22/2024,N30,5,Pcs,1010525,5052625,Retail,Medan
C001,PT Sinar Jaya,INV20240522820,B002,Printer Epson,5/22/2024,N30,15,Unit,1298302,19474530,Distributor,Jakarta
C004,PT Makmur Bersama,INV20240523980,B003,Mouse Logitech,5/23/2024,N15,3,Pcs,1122596,3367788,Retail,Medan
C001,PT Sinar Jaya,INV20240523140,B004,Keyboard Mechanical,5/23/2024,N15,2,Pcs,454411,908822,Distributor,Jakarta
C003,UD Sentosa,INV20240524337,B005,Monitor Samsung,5/24/2024,N15,17,Unit,469892,7988164,Grosir,Surabaya
C002,CV Maju Terus,INV20240525397,B005,Monitor Samsung,5/25/2024,N7,16,Pcs,1319242,21107872,Distributor,Bandung
C003,UD Sentosa,INV20240525304,B001,Laptop Lenovo,5/25/2024,N7,2,Unit,1401461,2802922,Grosir,Surabaya
C005,CV Berkah Abadi,INV20240525636,B003,Mouse Logitech,5/25/2024,N30,9,Pcs,1571937,14147433,Distributor,Semarang
C003,UD Sentosa,INV20240526175,B005,Monitor Samsung,5/26/2024,N30,3,Pcs,1817476,5452428,Grosir,Surabaya
C004,PT Makmur Bersama,INV20240526237,B001,Laptop Lenovo,5/26/2024,N15,3,Pcs,684594,2053782,Retail,Medan
C002,CV Maju Terus,INV20240527574,B001,Laptop Lenovo,5/27/2024,N7,16,Unit,1112585,17801360,Distributor,Bandung
C004,PT Makmur Bersama,INV20240527753,B004,Keyboard Mechanical,5/27/2024,N7,3,Pcs,1894303,5682909,Retail,Medan
C001,PT Sinar Jaya,INV20240527613,B004,Keyboard Mechanical,5/27/2024,N15,12,Unit,1484647,17815764,Retail,Jakarta
C002,CV Maju Terus,INV20240527470,B004,Keyboard Mechanical,5/27/2024,N15,12,Pcs,415052,4980624,Distributor,Bandung
C005,CV Berkah Abadi,INV20240528228,B004,Keyboard Mechanical,5/28/2024,N7,4,Unit,503808,2015232,Grosir,Semarang
C001,PT Sinar Jaya,INV20240528860,B001,Laptop Lenovo,5/28/2024,N15,20,Pcs,587321,11746420,Distributor,Jakarta
C002,CV Maju Terus,INV20240529110,B002,Printer Epson,5/29/2024,N7,8,Unit,1036761,8294088,Distributor,Bandung
C002,CV Maju Terus,INV20240529802,B005,Monitor Samsung,5/29/2024,N15,7,Unit,669852,4688964,Retail,Bandung
C005,CV Berkah Abadi,INV20240530466,B004,Keyboard Mechanical,5/30/2024,N15,4,Pcs,1917462,7669848,Grosir,Semarang
C003,UD Sentosa,INV20240530809,B005,Monitor Samsung,5/30/2024,N30,14,Pcs,1569644,21975016,Grosir,Surabaya
C003,UD Sentosa,INV20240531291,B003,Mouse Logitech,5/31/2024,N7,16,Pcs,503597,8057552,Retail,Surabaya
C003,UD Sentosa,INV20240531171,B005,Monitor Samsung,5/31/2024,N7,18,Unit,1859726,33475068,Retail,Surabaya
C005,CV Berkah Abadi,INV20240601192,B004,Keyboard Mechanical,6/1/2024,N7,1,Unit,474970,474970,Retail,Semarang
C002,CV Maju Terus,INV20240601966,B003,Mouse Logitech,6/1/2024,N7,15,Unit,1290624,19359360,Distributor,Bandung
C004,PT Makmur Bersama,INV20240602254,B003,Mouse Logitech,6/2/2024,N30,12,Unit,122779,1473348,Distributor,Medan
C001,PT Sinar Jaya,INV20240602365,B003,Mouse Logitech,6/2/2024,N30,9,Pcs,1466639,13199751,Retail,Jakarta
C002,CV Maju Terus,INV20240603837,B004,Keyboard Mechanical,6/3/2024,N7,8,Unit,435880,3487040,Distributor,Bandung
C004,PT Makmur Bersama,INV20240603529,B005,Monitor Samsung,6/3/2024,N7,1,Unit,841650,841650,Distributor,Medan
C001,PT Sinar Jaya,INV20240603717,B001,Laptop Lenovo,6/3/2024,N15,9,Pcs,242498,2182482,Distributor,Jakarta
C002,CV Maju Terus,INV20240604775,B004,Keyboard Mechanical,6/4/2024,N30,11,Pcs,1903477,20938247,Retail,Bandung
C001,PT Sinar Jaya,INV20240605988,B005,Monitor Samsung,6/5/2024,N15,10,Unit,451486,4514860,Grosir,Jakarta
C005,CV Berkah Abadi,INV20240605487,B003,Mouse Logitech,6/5/2024,N15,14,Pcs,187952,2631328,Retail,Semarang
C003,UD Sentosa,INV20240607324,B003,Mouse Logitech,6/7/2024,N15,2,Pcs,717436,1434872,Distributor,Surabaya
C005,CV Berkah Abadi,INV20240607550,B002,Printer Epson,6/7/2024,N30,12,Pcs,1004171,12050052,Grosir,Semarang
C002,CV Maju Terus,INV20240608749,B004,Keyboard Mechanical,6/8/2024,N15,17,Unit,1071796,18220532,Distributor,Bandung
C003,UD Sentosa,INV20240608643,B002,Printer Epson,6/8/2024,N15,10,Pcs,1223393,12233930,Grosir,Surabaya
C004,PT Makmur Bersama,INV20240609801,B001,Laptop Lenovo,6/9/2024,N7,1,Pcs,1376593,1376593,Grosir,Medan
C005,CV Berkah Abadi,INV20240609819,B005,Monitor Samsung,6/9/2024,N7,14,Unit,981476,13740664,Distributor,Semarang
C004,PT Makmur Bersama,INV20240609348,B002,Printer Epson,6/9/2024,N15,1,Unit,1745255,1745255,Distributor,Medan
C002,CV Maju Terus,INV20240609253,B005,Monitor Samsung,6/9/2024,N30,5,Pcs,1808605,9043025,Grosir,Bandung
C003,UD Sentosa,INV20240609928,B003,Mouse Logitech,6/9/2024,N15,12,Pcs,210656,2527872,Retail,Surabaya
C005,CV Berkah Abadi,INV20240609961,B003,Mouse Logitech,6/9/2024,N15,10,Unit,1296310,12963100,Distributor,Semarang
C003,UD Sentosa,INV20240610514,B002,Printer Epson,6/10/2024,N15,10,Unit,1035554,10355540,Retail,Surabaya
C001,PT Sinar Jaya,INV20240610388,B001,Laptop Lenovo,6/10/2024,N30,16,Unit,1800924,28814784,Distributor,Jakarta
C004,PT Makmur Bersama,INV20240610280,B004,Keyboard Mechanical,6/10/2024,N30,11,Unit,118486,1303346,Grosir,Medan
C002,CV Maju Terus,INV20240610581,B002,Printer Epson,6/10/2024,N7,4,Unit,1922131,7688524,Distributor,Bandung
C004,PT Makmur Bersama,INV20240610909,B001,Laptop Lenovo,6/10/2024,N7,10,Pcs,1565844,15658440,Grosir,Medan
C003,UD Sentosa,INV20240611545,B003,Mouse Logitech,6/11/2024,N30,3,Pcs,866992,2600976,Retail,Surabaya
C003,UD Sentosa,INV20240611478,B005,Monitor Samsung,6/11/2024,N7,2,Unit,161718,323436,Distributor,Surabaya
C004,PT Makmur Bersama,INV20240611284,B005,Monitor Samsung,6/11/2024,N15,8,Unit,1171561,9372488,Distributor,Medan
C005,CV Berkah Abadi,INV20240611456,B002,Printer Epson,6/11/2024,N30,6,Unit,872883,5237298,Distributor,Semarang
C004,PT Makmur Bersama,INV20240611289,B005,Monitor Samsung,6/11/2024,N30,5,Pcs,412273,2061365,Grosir,Medan
C003,UD Sentosa,INV20240611709,B001,Laptop Lenovo,6/11/2024,N7,17,Pcs,681354,11583018,Retail,Surabaya
C004,PT Makmur Bersama,INV20240612626,B005,Monitor Samsung,6/12/2024,N30,13,Pcs,1548764,20133932,Grosir,Medan
C003,UD Sentosa,INV20240613660,B004,Keyboard Mechanical,6/13/2024,N30,16,Pcs,154786,2476576,Retail,Surabaya
C004,PT Makmur Bersama,INV20240613580,B003,Mouse Logitech,6/13/2024,N7,5,Unit,1282121,6410605,Retail,Medan
C005,CV Berkah Abadi,INV20240613167,B002,Printer Epson,6/13/2024,N7,4,Unit,680876,2723504,Grosir,Semarang
C002,CV Maju Terus,INV20240614622,B002,Printer Epson,6/14/2024,N30,1,Pcs,551152,551152,Retail,Bandung
C003,UD Sentosa,INV20240614255,B001,Laptop Lenovo,6/14/2024,N15,6,Unit,1315675,7894050,Grosir,Surabaya
C003,UD Sentosa,INV20240615694,B001,Laptop Lenovo,6/15/2024,N30,11,Pcs,639780,7037580,Distributor,Surabaya
C004,PT Makmur Bersama,INV20240616562,B001,Laptop Lenovo,6/16/2024,N7,18,Unit,619821,11156778,Retail,Medan
C005,CV Berkah Abadi,INV20240616406,B001,Laptop Lenovo,6/16/2024,N7,11,Pcs,735251,8087761,Distributor,Semarang
C001,PT Sinar Jaya,INV20240616339,B002,Printer Epson,6/16/2024,N30,2,Unit,971291,1942582,Grosir,Jakarta
C003,UD Sentosa,INV20240616980,B001,Laptop Lenovo,6/16/2024,N7,2,Pcs,390608,781216,Retail,Surabaya
C002,CV Maju Terus,INV20240616265,B005,Monitor Samsung,6/16/2024,N7,14,Unit,717351,10042914,Retail,Bandung
C003,UD Sentosa,INV20240616500,B003,Mouse Logitech,6/16/2024,N30,15,Unit,1782960,26744400,Grosir,Surabaya
C002,CV Maju Terus,INV20240617641,B003,Mouse Logitech,6/17/2024,N7,1,Pcs,847776,847776,Retail,Bandung
C005,CV Berkah Abadi,INV20240617245,B004,Keyboard Mechanical,6/17/2024,N30,6,Unit,560599,3363594,Distributor,Semarang
C002,CV Maju Terus,INV20240617162,B001,Laptop Lenovo,6/17/2024,N7,4,Unit,432165,1728660,Distributor,Bandung
C005,CV Berkah Abadi,INV20240617262,B001,Laptop Lenovo,6/17/2024,N30,17,Pcs,1824243,31012131,Grosir,Semarang
C002,CV Maju Terus,INV20240617183,B001,Laptop Lenovo,6/17/2024,N30,10,Pcs,164904,1649040,Retail,Bandung
C004,PT Makmur Bersama,INV20240618564,B001,Laptop Lenovo,6/18/2024,N15,19,Pcs,1844738,35050022,Grosir,Medan
C003,UD Sentosa,INV20240619772,B004,Keyboard Mechanical,6/19/2024,N7,18,Unit,1129138,20324484,Retail,Surabaya
C001,PT Sinar Jaya,INV20240619553,B001,Laptop Lenovo,6/19/2024,N7,1,Unit,1095025,1095025,Retail,Jakarta
C005,CV Berkah Abadi,INV20240620786,B002,Printer Epson,6/20/2024,N7,19,Unit,136205,2587895,Distributor,Semarang
C004,PT Makmur Bersama,INV20240620200,B005,Monitor Samsung,6/20/2024,N30,1,Pcs,886041,886041,Grosir,Medan
C001,PT Sinar Jaya,INV20240620319,B002,Printer Epson,6/20/2024,N30,20,Unit,1386502,27730040,Distributor,Jakarta
C001,PT Sinar Jaya,INV20240620330,B002,Printer Epson,6/20/2024,N30,18,Unit,1270270,22864860,Distributor,Jakarta
C003,UD Sentosa,INV20240621860,B001,Laptop Lenovo,6/21/2024,N15,12,Pcs,1969299,23631588,Grosir,Surabaya
C004,PT Makmur Bersama,INV20240621265,B001,Laptop Lenovo,6/21/2024,N30,1,Unit,1121643,1121643,Grosir,Medan
C002,CV Maju Terus,INV20240621739,B003,Mouse Logitech,6/21/2024,N30,2,Unit,498253,996506,Grosir,Bandung
C002,CV Maju Terus,INV20240621351,B003,Mouse Logitech,6/21/2024,N30,5,Pcs,1453562,7267810,Distributor,Bandung
C004,PT Makmur Bersama,INV20240622224,B004,Keyboard Mechanical,6/22/2024,N7,9,Pcs,501502,4513518,Distributor,Medan
C001,PT Sinar Jaya,INV20240622557,B005,Monitor Samsung,6/22/2024,N30,15,Pcs,884606,13269090,Grosir,Jakarta
C003,UD Sentosa,INV20240622106,B002,Printer Epson,6/22/2024,N15,17,Unit,1138771,19359107,Distributor,Surabaya
C003,UD Sentosa,INV20240623964,B003,Mouse Logitech,6/23/2024,N15,4,Unit,389378,1557512,Distributor,Surabaya
C002,CV Maju Terus,INV20240623154,B004,Keyboard Mechanical,6/23/2024,N30,7,Pcs,423488,2964416,Grosir,Bandung
C003,UD Sentosa,INV20240623929,B001,Laptop Lenovo,6/23/2024,N15,17,Unit,1918312,32611304,Distributor,Surabaya
C002,CV Maju Terus,INV20240623563,B003,Mouse Logitech,6/23/2024,N15,6,Unit,514287,3085722,Grosir,Bandung
C004,PT Makmur Bersama,INV20240624697,B004,Keyboard Mechanical,6/24/2024,N7,8,Unit,1712257,13698056,Distributor,Medan
C005,CV Berkah Abadi,INV20240625601,B003,Mouse Logitech,6/25/2024,N30,7,Pcs,1307677,9153739,Grosir,Semarang
C005,CV Berkah Abadi,INV20240626714,B001,Laptop Lenovo,6/26/2024,N15,6,Unit,1875945,11255670,Retail,Semarang
C002,CV Maju Terus,INV20240626187,B005,Monitor Samsung,6/26/2024,N30,14,Pcs,1477057,20678798,Distributor,Bandung
C005,CV Berkah Abadi,INV20240627447,B001,Laptop Lenovo,6/27/2024,N30,1,Unit,490071,490071,Distributor,Semarang
C004,PT Makmur Bersama,INV20240627520,B005,Monitor Samsung,6/27/2024,N15,3,Pcs,720730,2162190,Retail,Medan
C005,CV Berkah Abadi,INV20240628386,B005,Monitor Samsung,6/28/2024,N15,14,Unit,1946370,27249180,Grosir,Semarang
C005,CV Berkah Abadi,INV20240628523,B005,Monitor Samsung,6/28/2024,N15,9,Pcs,553921,4985289,Grosir,Semarang
C003,UD Sentosa,INV20240628590,B004,Keyboard Mechanical,6/28/2024,N15,12,Unit,1648870,19786440,Grosir,Surabaya
C005,CV Berkah Abadi,INV20240628307,B004,Keyboard Mechanical,6/28/2024,N30,10,Unit,1044065,10440650,Grosir,Semarang
C004,PT Makmur Bersama,INV20240628238,B002,Printer Epson,6/28/2024,N7,17,Unit,918991,15622847,Grosir,Medan
C005,CV Berkah Abadi,INV20240629659,B001,Laptop Lenovo,6/29/2024,N7,11,Unit,1021619,11237809,Grosir,Semarang
C005,CV Berkah Abadi,INV20240630626,B003,Mouse Logitech,6/30/2024,N30,12,Pcs,1394466,16733592,Distributor,Semarang
C003,UD Sentosa,INV20240630672,B003,Mouse Logitech,6/30/2024,N7,8,Pcs,1906512,15252096,Retail,Surabaya
C002,CV Maju Terus,INV20240630952,B004,Keyboard Mechanical,6/30/2024,N7,11,Unit,1727030,18997330,Retail,Bandung
C001,PT Sinar Jaya,INV20240701601,B002,Printer Epson,7/1/2024,N15,16,Pcs,561282,8980512,Grosir,Jakarta
C003,UD Sentosa,INV20240701577,B001,Laptop Lenovo,7/1/2024,N7,17,Pcs,905189,15388213,Distributor,Surabaya
C005,CV Berkah Abadi,INV20240701664,B005,Monitor Samsung,7/1/2024,N15,9,Unit,669834,6028506,Grosir,Semarang
C004,PT Makmur Bersama,INV20240701548,B003,Mouse Logitech,7/1/2024,N7,10,Pcs,1217514,12175140,Distributor,Medan
C005,CV Berkah Abadi,INV20240702904,B002,Printer Epson,7/2/2024,N7,2,Unit,1945288,3890576,Retail,Semarang
C003,UD Sentosa,INV20240704789,B001,Laptop Lenovo,7/4/2024,N15,12,Pcs,1360034,16320408,Distributor,Surabaya
C004,PT Makmur Bersama,INV20240704832,B002,Printer Epson,7/4/2024,N7,16,Unit,597909,9566544,Retail,Medan
C001,PT Sinar Jaya,INV20240705209,B002,Printer Epson,7/5/2024,N30,16,Unit,250164,4002624,Distributor,Jakarta
C003,UD Sentosa,INV20240705458,B001,Laptop Lenovo,7/5/2024,N30,2,Pcs,145763,291526,Grosir,Surabaya
C004,PT Makmur Bersama,INV20240706282,B003,Mouse Logitech,7/6/2024,N7,15,Unit,987040,14805600,Grosir,Medan
C001,PT Sinar Jaya,INV20240706159,B001,Laptop Lenovo,7/6/2024,N15,4,Unit,1166642,4666568,Retail,Jakarta
C001,PT Sinar Jaya,INV20240706141,B005,Monitor Samsung,7/6/2024,N15,17,Unit,1873771,31854107,Retail,Jakarta
C002,CV Maju Terus,INV20240706725,B004,Keyboard Mechanical,7/6/2024,N7,3,Unit,1367103,4101309,Retail,Bandung
C003,UD Sentosa,INV20240706267,B001,Laptop Lenovo,7/6/2024,N15,19,Unit,734261,13950959,Distributor,Surabaya
C005,CV Berkah Abadi,INV20240708926,B005,Monitor Samsung,7/8/2024,N15,15,Pcs,361322,5419830,Retail,Semarang
C005,CV Berkah Abadi,INV20240708225,B005,Monitor Samsung,7/8/2024,N15,2,Pcs,463308,926616,Retail,Semarang
C002,CV Maju Terus,INV20240709872,B003,Mouse Logitech,7/9/2024,N7,16,Pcs,1025625,16410000,Grosir,Bandung
C005,CV Berkah Abadi,INV20240709781,B005,Monitor Samsung,7/9/2024,N30,17,Pcs,501973,8533541,Distributor,Semarang
C002,CV Maju Terus,INV20240709234,B001,Laptop Lenovo,7/9/2024,N7,18,Unit,1024646,18443628,Grosir,Bandung
C001,PT Sinar Jaya,INV20240710667,B002,Printer Epson,7/10/2024,N7,11,Pcs,717971,7897681,Distributor,Jakarta
C002,CV Maju Terus,INV20240711225,B003,Mouse Logitech,7/11/2024,N15,12,Pcs,1220603,14647236,Grosir,Bandung
C005,CV Berkah Abadi,INV20240711573,B005,Monitor Samsung,7/11/2024,N7,12,Pcs,706560,8478720,Distributor,Semarang
C002,CV Maju Terus,INV20240711595,B001,Laptop Lenovo,7/11/2024,N30,19,Unit,1015887,19301853,Distributor,Bandung
C002,CV Maju Terus,INV20240713789,B001,Laptop Lenovo,7/13/2024,N7,1,Pcs,193040,193040,Retail,Bandung
C001,PT Sinar Jaya,INV20240713807,B003,Mouse Logitech,7/13/2024,N7,2,Unit,890743,1781486,Distributor,Jakarta
C003,UD Sentosa,INV20240713162,B001,Laptop Lenovo,7/13/2024,N7,18,Pcs,911224,16402032,Retail,Surabaya
C003,UD Sentosa,INV20240714786,B004,Keyboard Mechanical,7/14/2024,N15,7,Unit,751124,5257868,Grosir,Surabaya
C005,CV Berkah Abadi,INV20240715997,B001,Laptop Lenovo,7/15/2024,N15,20,Pcs,662310,13246200,Grosir,Semarang
C005,CV Berkah Abadi,INV20240715600,B002,Printer Epson,7/15/2024,N30,1,Pcs,1220649,1220649,Retail,Semarang
C003,UD Sentosa,INV20240715851,B002,Printer Epson,7/15/2024,N30,3,Unit,1888905,5666715,Grosir,Surabaya
C005,CV Berkah Abadi,INV20240715579,B003,Mouse Logitech,7/15/2024,N30,11,Pcs,1004656,11051216,Grosir,Semarang
C001,PT Sinar Jaya,INV20240715161,B003,Mouse Logitech,7/15/2024,N15,16,Pcs,1770870,28333920,Grosir,Jakarta
C001,PT Sinar Jaya,INV20240715931,B005,Monitor Samsung,7/15/2024,N7,6,Pcs,213981,1283886,Grosir,Jakarta
C003,UD Sentosa,INV20240715463,B001,Laptop Lenovo,7/15/2024,N30,19,Pcs,1813141,34449679,Distributor,Surabaya
C003,UD Sentosa,INV20240716612,B005,Monitor Samsung,7/16/2024,N30,14,Unit,1914385,26801390,Distributor,Surabaya
C001,PT Sinar Jaya,INV20240716649,B005,Monitor Samsung,7/16/2024,N30,18,Pcs,172682,3108276,Grosir,Jakarta
C001,PT Sinar Jaya,INV20240716546,B003,Mouse Logitech,7/16/2024,N15,6,Pcs,1670590,10023540,Distributor,Jakarta
